title,type,release_year,age_certification,runtime,genre,production_countries,seasons,imdb_votes,tmdb_popularity,average_score
Dry Martina,MOVIE,2018,,95,comedy,"['AR', 'CL']",,999.0,8.777,6.1
Rock On!!,MOVIE,2008,,144,drama,['IN'],,22092.0,4.956,7.455
Players,MOVIE,2012,,165,thriller,['IN'],,4534.0,4.977,4.94
Berserk: The Golden Age Arc II - The Battle for Doldrey,MOVIE,2012,R,98,action,['JP'],,10470.0,20.201,7.725
The Mistress,MOVIE,2012,PG-13,125,romance,['PH'],,361.0,2.635,6.305
Jeff Dunham's Very Special Christmas Special,MOVIE,2008,PG-13,85,comedy,['US'],,3042.0,2.581,7.305000000000001
Too Young The Hero,MOVIE,1988,,100,drama,['US'],,502.0,1.485,6.640000000000001
Horton Hears a Who!,MOVIE,2008,G,86,fantasy,['US'],,138363.0,37.73,6.825
From Within,MOVIE,2008,R,89,horror,['US'],,7650.0,7.282,5.82
Rise of the Guardians,MOVIE,2012,PG,97,fantasy,['US'],,173157.0,52.108,7.43
Casino Royale,MOVIE,2006,,144,action,"['BS', 'CZ', 'DE', 'GB', 'US']",,649676.0,40.164,7.8831
A Perfect Ending,MOVIE,2012,,110,drama,['US'],,4308.0,14.915,6.1850000000000005
Catch and Release,MOVIE,2006,PG-13,111,drama,['US'],,26528.0,9.435,6.105
Jaane Tu... Ya Jaane Na,MOVIE,2008,,146,drama,['IN'],,26894.0,7.196,7.26
Tere Naal Love Ho Gaya,MOVIE,2012,PG,126,drama,['IN'],,4381.0,3.262,6.1899999999999995
Resident Evil: Retribution,MOVIE,2012,R,95,scifi,"['CA', 'DE', 'FR', 'US']",,140013.0,7.908,5.76
Semi-Pro,MOVIE,2008,R,94,comedy,['US'],,82159.0,12.789,5.92
The Dark Knight Rises,MOVIE,2012,PG-13,165,thriller,['US'],,1669067.0,91.76,8.1956
Dark Shadows,MOVIE,2012,PG-13,113,comedy,['US'],,265626.0,48.204,6.300000000000001
21,MOVIE,2008,PG-13,123,crime,['US'],,249016.0,27.013,6.915
Mobile Suit Gundam: Char's Counterattack,MOVIE,1988,,119,scifi,['JP'],,1693.0,8.092,7.165
Savages,MOVIE,2012,R,131,drama,['US'],,129746.0,15.525,6.58
Heaven Without People,MOVIE,2017,,91,drama,['LB'],,1253.0,1.401,7.449999999999999
Chadi Jawani Budhe Nu,MOVIE,1976,,135,romance,['IN'],,14.0,0.62,5.5
Marriage Story,MOVIE,2019,R,136,drama,['GB'],,298303.0,28.268,7.96
Ayotzinapa: The Turtle's Pace,MOVIE,2018,,80,documentation,['MX'],,206.0,1.302,7.17
The Bleeding Edge,MOVIE,2018,,99,documentation,['US'],,2720.0,6.394,7.3149999999999995
Shubh Aarambh,MOVIE,2017,,126,comedy,['IN'],,124.0,1.676,6.550000000000001
Stretch Armstrong: The Breakout,MOVIE,2018,,45,animation,['US'],,,1.18,6.4
Little Woods,MOVIE,2019,R,103,thriller,['US'],,3231.0,5.842,6.300000000000001
To and from New York,MOVIE,2006,,82,,['US'],,,1.401,6.22
Happy Anniversary,MOVIE,2018,,78,romance,['US'],,4265.0,6.921,5.96
Yoo Byung Jae: Too Much Information,MOVIE,2018,,63,comedy,['KR'],,53.0,0.6,5.984999999999999
Red Notice,MOVIE,2021,PG-13,117,thriller,['US'],,264194.0,311.673,6.69875
Neat: The Story of Bourbon,MOVIE,2018,,75,documentation,['US'],,576.0,1.921,7.54
122,MOVIE,2019,R,95,horror,['EG'],,5563.0,3.717,6.2
Perdida,MOVIE,2018,R,103,crime,"['AR', 'ES']",,4762.0,18.855,6.135
Flavors of Youth,MOVIE,2018,PG-13,68,romance,"['CN', 'JP']",,7359.0,44.174,6.859999999999999
Family Blood,MOVIE,2018,,92,thriller,['US'],,2955.0,8.168,4.67
Battle,MOVIE,2018,R,95,drama,"['DK', 'NL', 'NO', 'SE']",,4248.0,11.416,6.33
The Debt Collector,MOVIE,2018,,95,action,"['GB', 'US']",,7541.0,29.382,6.055
Savage Youth,MOVIE,2018,,100,drama,['US'],,404.0,3.219,5.984999999999999
Boss Level,MOVIE,2021,R,94,scifi,"['GB', 'US']",,62596.0,32.463,7.005000000000001
Modest Heroes,MOVIE,2018,PG,18,fantasy,['JP'],,2705.0,58.217,6.8149999999999995
Bathtubs Over Broadway,MOVIE,2018,PG-13,87,comedy,['US'],,1089.0,2.742,7.8999999999999995
Amateur,MOVIE,2018,R,17,drama,['US'],,4459.0,15.455,6.375
Sofía Niño de Rivera: Natural Selection,MOVIE,2018,,62,comedy,['MX'],,241.0,1.151,6.74
The Birth Reborn 2,MOVIE,2018,PG,91,documentation,['BR'],,5.0,1.4,6.41
Come True,MOVIE,2020,,105,horror,['CA'],,8317.0,38.541,6.29
Non-Fiction,MOVIE,2018,R,107,comedy,['FR'],,5097.0,7.209,6.130000000000001
I Am Not an Easy Man,MOVIE,2018,,98,fantasy,['FR'],,14432.0,12.706,6.484999999999999
Target,MOVIE,2018,,93,horror,['ID'],,509.0,1.938,4.345
Lady J,MOVIE,2018,,109,drama,['FR'],,3306.0,7.858,6.734999999999999
Girl,MOVIE,2018,R,105,drama,"['BE', 'NL']",,14356.0,15.457,7.29
Fary Is the New Black,MOVIE,2018,,74,comedy,['FR'],,136.0,3.585,6.4798
Gbomo Gbomo Express,MOVIE,2015,,96,drama,['NG'],,50.0,0.714,5.25
Greg Davies: You Magnificent Beast,MOVIE,2018,,66,comedy,['GB'],,2387.0,2.445,6.975
Todo lo que sería Lucas Lauriente,MOVIE,2018,,74,comedy,"['AR', 'US']",,110.0,0.739,7.225
Seth Rogen's Hilarity for Charity,MOVIE,2018,,70,comedy,['CA'],,2381.0,5.434,5.34
Big Time Movie,MOVIE,2012,G,68,comedy,['US'],,1962.0,14.213,6.97
Teefa in Trouble,MOVIE,2018,PG-13,155,drama,['PK'],,3659.0,3.176,7.42
Jefe,MOVIE,2018,,89,comedy,['ES'],,1102.0,5.169,5.675000000000001
Yucatán,MOVIE,2018,PG,129,comedy,['ES'],,2143.0,7.401,5.77
Unbridled,MOVIE,2018,,96,thriller,"['ES', 'IT']",,507.0,11.503,5.385
Mercury 13,MOVIE,2018,NC-17,79,documentation,['IE'],,1180.0,4.266,6.92
Ojukokoro (Greed),MOVIE,2016,,112,thriller,['NG'],,63.0,0.954,6.275
Pickpockets,MOVIE,2018,,100,crime,['CO'],,1192.0,9.362,5.495
Manto,MOVIE,2018,,113,drama,['IN'],,4248.0,2.915,7.57
Ali Wong: Hard Knock Wife,MOVIE,2018,,64,comedy,['US'],,4922.0,6.979,7.3
Along with the Gods: The Last 49 Days,MOVIE,2018,,141,fantasy,['KR'],,7067.0,40.518,7.785
Alex Strangelove,MOVIE,2018,R,99,comedy,['US'],,17746.0,16.093,6.619999999999999
In Darkness,MOVIE,2018,,100,thriller,"['GB', 'US']",,13248.0,14.317,6.050000000000001
Sir,MOVIE,2018,,98,drama,"['FR', 'IN']",,7109.0,5.83,7.545
The Unthinkable,MOVIE,2018,,129,thriller,['SE'],,7913.0,7.778,5.975
Shéhérazade,MOVIE,2018,,111,thriller,['FR'],,2242.0,6.539,7.285
Samouni Road,MOVIE,2018,,129,animation,"['FR', 'IT']",,180.0,1.4,7.09
211,MOVIE,2018,R,86,drama,['US'],,8149.0,18.955,5.08
To All the Boys I've Loved Before,MOVIE,2018,PG-13,100,comedy,['US'],,101175.0,83.421,7.515000000000001
Out Stealing Horses,MOVIE,2019,,123,drama,"['DK', 'NO', 'SE']",,2546.0,3.72,6.635
Happy as Lazzaro,MOVIE,2018,PG-13,125,fantasy,"['CH', 'FR', 'IT']",,18006.0,8.295,7.58
The Most Unknown,MOVIE,2018,,92,documentation,['US'],,2129.0,3.535,6.675000000000001
Border,MOVIE,2018,R,110,fantasy,"['DK', 'SE']",,28572.0,10.105,7.0600000000000005
Kevin James: Never Don't Give Up,MOVIE,2018,PG,62,comedy,['US'],,1468.0,3.783,6.4350000000000005
Nigerian Prince,MOVIE,2018,,104,thriller,"['NG', 'US']",,397.0,2.91,5.78
King of Thieves,MOVIE,2018,R,108,drama,['GB'],,14418.0,9.215,5.68
Forgive Us Our Debts,MOVIE,2018,,104,drama,"['AL', 'CH', 'IT', 'PL']",,1604.0,5.855,6.345000000000001
The American Meme,MOVIE,2018,,90,documentation,['US'],,16650.0,4.687,6.505000000000001
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,,94,documentation,['US'],,1285.0,3.925,7.915000000000001
Tiny Shoulders: Rethinking Barbie,MOVIE,2018,,91,documentation,['US'],,283.0,12.487,6.905
Pyar Ke Do Pal,MOVIE,1986,,125,drama,['IN'],,66.0,1.756,6.1
Dany Boon: Des Hauts-De-France,MOVIE,2018,,113,comedy,['FR'],,95.0,2.024,6.390000000000001
Candy Jar,MOVIE,2018,PG-13,92,comedy,['US'],,5048.0,11.51,6.1899999999999995
John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,R,64,comedy,['US'],,7933.0,5.009,8.05
Mahi NRI,MOVIE,2017,,132,drama,['IN'],,84.0,1.21,4.4
Enissa Amani: Ehrenwort,MOVIE,2018,PG,65,comedy,['US'],,194.0,1.143,5.77
This Mountain Life,MOVIE,2018,PG,77,documentation,['CA'],,261.0,4.385,6.984999999999999
Thug Life,MOVIE,2017,,134,comedy,['IN'],,48.0,2.018,5.7
Doom: Annihilation,MOVIE,2019,R,96,action,['US'],,9281.0,29.955,4.555
Hari Kondabolu: Warn Your Relatives,MOVIE,2018,,67,comedy,['US'],,849.0,1.466,6.405
Ibiza,MOVIE,2018,,94,comedy,['US'],,17517.0,9.813,5.665
Tig Notaro: Happy To Be Here,MOVIE,2018,,58,comedy,['XX'],,1365.0,3.044,6.545
Dear Son,MOVIE,2018,,100,drama,"['BE', 'FR', 'QA', 'TN']",,405.0,1.762,6.585
Coffee for All,MOVIE,2017,,69,documentation,"['AR', 'IT']",,398.0,1.902,5.91
Set It Up,MOVIE,2018,R,105,romance,['US'],,51861.0,18.364,6.855
The Kissing Booth,MOVIE,2018,,105,comedy,['GB'],,82858.0,77.096,6.735
Trading Paint,MOVIE,2019,R,87,drama,"['GB', 'US']",,1996.0,8.786,5.220000000000001
Hunt for the Skinwalker,MOVIE,2018,,127,documentation,['US'],,888.0,2.496,4.86
Animal World,MOVIE,2018,R,125,thriller,['CN'],,4447.0,24.922,6.94
Recovery Boys,MOVIE,2018,,90,documentation,['US'],,720.0,5.645,6.82
Goyo: The Boy General,MOVIE,2018,,155,action,['PH'],,799.0,3.961,7.0
Peter Rabbit 2: The Runaway,MOVIE,2021,PG,93,fantasy,"['AU', 'US']",,11233.0,130.318,6.84
Pup Star: World Tour,MOVIE,2018,G,87,music,"['CA', 'JP', 'US']",,208.0,4.533,4.965
Cycle,MOVIE,2018,,96,comedy,['IN'],,504.0,1.363,8.1
Waiting for the Barbarians,MOVIE,2019,R,114,drama,"['IT', 'US']",,10484.0,13.346,6.155
Okko's Inn,MOVIE,2018,PG,94,fantasy,['JP'],,1856.0,7.213,7.195
Funan,MOVIE,2019,,82,drama,"['BE', 'FR', 'KH', 'LU']",,935.0,3.37,7.05
Spy Cat,MOVIE,2019,PG,84,comedy,"['BE', 'DE']",,1106.0,12.722,6.4
In the Tall Grass,MOVIE,2019,,102,drama,"['CA', 'US']",,55276.0,15.188,5.675000000000001
A Fortunate Man,MOVIE,2018,,162,drama,['DK'],,6194.0,10.194,7.205
Backtrace,MOVIE,2018,R,92,crime,"['CA', 'US']",,4453.0,19.984,4.83
Parasite,MOVIE,2019,R,132,thriller,['KR'],,742045.0,77.209,8.575
Little Italy,MOVIE,2018,R,102,romance,"['CA', 'US']",,14829.0,15.703,6.41
Abducted in Plain Sight,MOVIE,2018,,91,crime,['US'],,18165.0,9.689,6.78
Spivak,MOVIE,2018,,91,comedy,['US'],,754.0,2.897,5.82
The Red Sea Diving Resort,MOVIE,2019,R,129,history,"['CA', 'US']",,28051.0,14.205,6.905
Dear Ex,MOVIE,2018,,99,drama,['TW'],,6317.0,5.858,7.390000000000001
Rambo: Last Blood,MOVIE,2019,R,101,drama,"['CN', 'US']",,96740.0,88.199,6.475
Period. End of Sentence.,MOVIE,2018,,26,documentation,['US'],,,6.812,8.2
Andy Irons: Kissed by God,MOVIE,2018,,100,documentation,['US'],,718.0,3.936,7.435
Paradise Lost,MOVIE,2018,,110,drama,['BR'],,689.0,3.322,7.325
Siberia,MOVIE,2018,R,104,romance,"['CA', 'DE', 'US']",,15369.0,22.0,4.8100000000000005
Carlos Ballarta: furia ñera,MOVIE,2018,,62,comedy,['MX'],,213.0,4.29,7.34
Destination Wedding,MOVIE,2018,R,90,drama,['US'],,29546.0,19.069,6.0649999999999995
May the Devil Take You,MOVIE,2018,R,110,thriller,['ID'],,4249.0,13.478,6.24
First Sunday,MOVIE,2008,PG-13,96,comedy,['US'],,10927.0,8.809,5.27
Crossroads: One Two Jaga,MOVIE,2018,,80,crime,['MY'],,640.0,0.937,6.585
Herod's Law,MOVIE,1999,R,123,comedy,['MX'],,6035.0,10.506,7.955
Break,MOVIE,2018,,91,drama,['FR'],,1177.0,9.378,6.050000000000001
No One Will Ever Know,MOVIE,2018,,102,drama,['MX'],,135.0,1.751,6.165
Locating Silver Lake,MOVIE,2018,,110,drama,['US'],,325.0,4.101,6.305000000000001
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,2018,,74,comedy,['US'],,2616.0,3.734,7.02
Kuntilanak,MOVIE,2018,,105,horror,['ID'],,672.0,5.319,5.59
Fernando Sanjiao: Hombre,MOVIE,2018,,63,comedy,['AR'],,57.0,1.219,6.575
HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,,118,drama,['JP'],,656.0,5.265,6.93
The Insomnia Club,MOVIE,2018,PG-13,84,comedy,['MX'],,501.0,2.128,6.4350000000000005
Quién te cantará,MOVIE,2018,,125,drama,"['ES', 'FR']",,2915.0,6.137,7.19
The Woman in the Window,MOVIE,2021,R,100,drama,['US'],,72490.0,23.639,6.095000000000001
How to Get Over a Breakup,MOVIE,2018,,104,comedy,['PE'],,2003.0,8.877,6.609999999999999
Bhavesh Joshi Superhero,MOVIE,2018,,155,action,['IN'],,8857.0,4.151,7.8999999999999995
The King,MOVIE,2019,R,140,history,"['AU', 'US']",,124438.0,25.987,7.34
Five Feet Apart,MOVIE,2019,PG-13,116,romance,['US'],,63916.0,86.377,7.835000000000001
Camarón: The Film,MOVIE,2018,,104,documentation,['ES'],,307.0,2.21,7.76
Mama's Boy,MOVIE,2018,,104,comedy,['EG'],,1020.0,2.255,6.295
Dumplin',MOVIE,2018,PG-13,110,comedy,['US'],,33689.0,11.4,6.8100000000000005
6 Underground,MOVIE,2019,R,128,thriller,['US'],,172083.0,68.45,6.39715
Django Unchained,MOVIE,2012,R,165,western,['US'],,1472668.0,66.924,8.3675
Women & Sometimes Men,MOVIE,2017,,87,romance,['US'],,141.0,1.722,4.365
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,2018,,22,fantasy,['US'],,572.0,10.798,6.3149999999999995
Ballet Now,MOVIE,2018,,74,documentation,['US'],,184.0,4.179,7.025
Monty Python Conquers America,MOVIE,2008,,55,documentation,[],,,2.177,6.8500000000000005
The Silence,MOVIE,2019,PG-13,90,drama,['DE'],,44818.0,35.51,5.868
Close Enemies,MOVIE,2018,,111,thriller,"['BE', 'FR']",,2629.0,7.993,6.355
Franco Escamilla: Por La Anécdota,MOVIE,2018,,66,comedy,['MX'],,320.0,14.563,8.0
Boonie Bears: The Big Shrink,MOVIE,2018,G,89,scifi,['CN'],,206.0,4.529,6.17
Premium Rush,MOVIE,2012,PG-13,91,thriller,['US'],,113193.0,14.296,6.585
Ek Jaan Hain Hum,MOVIE,1983,,151,family,['IN'],,70.0,0.986,6.8
Bayou Caviar,MOVIE,2018,,111,thriller,['US'],,3257.0,13.238,5.01
Lust Stories,MOVIE,2018,R,120,drama,['IN'],,10830.0,6.98,6.49
Tim Minchin: So F**king Rock Live,MOVIE,2008,,127,comedy,['GB'],,,2.714,7.210000000000001
"My Teacher, My Obsession",MOVIE,2018,,105,thriller,['US'],,2354.0,25.407,4.95
The Man Who Killed Hitler and Then the Bigfoot,MOVIE,2019,R,96,fantasy,['US'],,11954.0,12.724,5.78
Spelling the Dream,MOVIE,2020,,82,documentation,['US'],,720.0,2.957,7.415000000000001
Hannah Gadsby: Nanette,MOVIE,2018,,69,comedy,['AU'],,12375.0,7.538,8.195
Ana e Vitória,MOVIE,2018,,115,romance,['BR'],,610.0,6.488,6.94
Like Father,MOVIE,2018,R,103,drama,['US'],,21378.0,8.815,6.385
Cam,MOVIE,2018,,95,thriller,['US'],,31542.0,12.204,6.0600000000000005
Rim of the World,MOVIE,2019,PG,99,scifi,['US'],,23987.0,22.933,5.800000000000001
Reprisal,MOVIE,2018,R,89,action,"['GB', 'US']",,7504.0,13.316,4.984999999999999
How It Ends,MOVIE,2018,,113,scifi,"['CA', 'US']",,52709.0,18.214,5.385
Lilli,MOVIE,2018,PG,91,thriller,['IN'],,281.0,1.033,6.095000000000001
Sierra Burgess Is a Loser,MOVIE,2018,PG-13,105,romance,['US'],,38841.0,14.072,6.234999999999999
"To Each, Her Own",MOVIE,2018,,95,comedy,['FR'],,1756.0,7.382,5.495
The Highwaymen,MOVIE,2019,R,133,drama,['US'],,89893.0,14.256,6.965
Father of the Year,MOVIE,2018,,94,comedy,['US'],,11545.0,10.981,5.53
The Suit,MOVIE,2018,,96,comedy,['EG'],,1645.0,1.837,6.3
W. Kamau Bell: Private School Negro,MOVIE,2018,,65,comedy,['US'],,789.0,1.353,6.535
Saudi Arabia Uncovered,MOVIE,2016,,51,documentation,['SA'],,,1.781,6.8500000000000005
Jim Jefferies: This Is Me Now,MOVIE,2018,,70,comedy,['US'],,4045.0,3.47,7.21
Lakeeran,MOVIE,2016,,113,drama,['IN'],,34.0,0.712,6.3
Anne+,MOVIE,2021,,94,drama,['NL'],,1425.0,7.986,6.2
Let's Dance,MOVIE,2019,,109,drama,"['BE', 'FR']",,1412.0,6.772,6.375
The Croods: A New Age,MOVIE,2020,PG,95,fantasy,['US'],,40429.0,212.171,7.37
Ee Nagaraniki Emaindi,MOVIE,2018,,120,drama,['IN'],,2879.0,2.062,7.6
Ronnie Coleman: The King,MOVIE,2018,,93,documentation,['US'],,3839.0,6.255,7.0600000000000005
4K Fireplace,MOVIE,2015,G,181,family,['US'],,49.0,0.738,7.41
Aurora,MOVIE,2018,,110,horror,['PH'],,608.0,2.304,4.855
Speed Kills,MOVIE,2018,R,102,thriller,"['PR', 'US']",,3244.0,14.407,5.12
Al-Khawaga's Dilemma,MOVIE,2018,,110,drama,['EG'],,,0.946,6.4
Stree,MOVIE,2018,,128,horror,['IN'],,33455.0,6.009,7.4
Aiyyaa,MOVIE,2012,G,146,romance,['IN'],,1889.0,4.582,4.945
Avengement,MOVIE,2019,,90,action,['GB'],,15685.0,17.407,6.8100000000000005
Pacíficum,MOVIE,2017,,74,documentation,['PE'],,128.0,1.119,6.225
Andhadhun,MOVIE,2018,R,139,thriller,['IN'],,90237.0,13.893,8.065
Ben Is Back,MOVIE,2018,R,103,drama,['US'],,21735.0,12.478,6.82
Aruna & Her Palate,MOVIE,2018,,106,drama,['ID'],,770.0,2.302,7.07
Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,2019,,121,drama,['IN'],,4378.0,3.371,5.91
The Wandering Earth,MOVIE,2019,PG-13,126,scifi,['CN'],,30297.0,25.187,6.33
Iliza Shlesinger: Elder Millennial,MOVIE,2018,,72,comedy,['US'],,4059.0,5.899,7.34
Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,66,comedy,['AR'],,1517.0,2.501,7.58
Hello Brother,MOVIE,1999,,131,comedy,['IN'],,4262.0,4.338,5.185
My Masterpiece,MOVIE,2018,,100,comedy,"['AR', 'ES']",,6162.0,7.794,7.335
Secrets in the Hot Spring,MOVIE,2018,,109,horror,['TW'],,774.0,4.289,6.47
A Triumph of the Heart: The Ricky Bell Story,MOVIE,1991,,100,drama,['US'],,250.0,1.533,6.395
Road To High & Low,MOVIE,2016,,95,action,['JP'],,185.0,4.102,6.5
Armed to the Teeth,MOVIE,2018,,105,documentation,['MX'],,650.0,4.821,7.6
Bayonet,MOVIE,2018,,101,drama,"['FI', 'MX']",,554.0,3.733,6.050000000000001
Godzilla: The Planet Eater,MOVIE,2018,PG,91,scifi,['JP'],,4196.0,34.899,5.925000000000001
Knuckleball!,MOVIE,2012,,93,documentation,['US'],,1722.0,3.583,7.0600000000000005
Cocaine Cowboys,MOVIE,2006,R,118,crime,['US'],,13329.0,6.183,7.6850000000000005
The Wedding Guest,MOVIE,2019,R,96,thriller,"['GB', 'IN']",,5678.0,6.608,5.965
The Land of Steady Habits,MOVIE,2018,,98,drama,['US'],,7717.0,8.104,6.03
Cook Off,MOVIE,2017,PG,116,romance,['ZW'],,354.0,1.537,6.245
They'll Love Me When I'm Dead,MOVIE,2018,,98,documentation,['US'],,5053.0,5.643,7.485
The Ballad of Buster Scruggs,MOVIE,2018,R,132,western,['US'],,144294.0,32.555,7.36525
A Land Imagined,MOVIE,2019,,95,thriller,"['FR', 'NL', 'SG']",,1297.0,3.057,6.255000000000001
On My Skin,MOVIE,2018,,100,drama,['IT'],,9211.0,10.341,7.775650000000001
Demetri Martin: The Overthinker,MOVIE,2018,,56,comedy,['US'],,1708.0,4.309,7.205
Pulang,MOVIE,2018,,120,romance,['MY'],,594.0,2.151,6.505000000000001
Si Doel the Movie,MOVIE,2018,,85,family,['ID'],,417.0,1.447,7.23
The After Party,MOVIE,2018,,89,comedy,['US'],,4405.0,10.276,6.140000000000001
Exit Plan,MOVIE,2019,,90,drama,"['DE', 'DK', 'NO']",,1556.0,5.74,5.84
Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,56,comedy,['MX'],,40.0,0.976,6.949999999999999
After,MOVIE,2019,PG-13,102,drama,['US'],,53460.0,238.494,6.3247
A Twelve-Year Night,MOVIE,2018,,117,drama,"['AR', 'ES', 'UY']",,9920.0,7.515,7.58
Soni,MOVIE,2019,,97,crime,['IN'],,2788.0,2.862,7.155
The Day I Lost My Shadow,MOVIE,2019,,94,drama,"['FR', 'LB', 'QA', 'SY']",,244.0,0.796,6.25
Vita & Virginia,MOVIE,2019,,110,drama,"['GB', 'IE']",,3767.0,8.439,6.455
Joy,MOVIE,2018,,99,drama,['AT'],,1304.0,2.421,6.545
Brij Mohan Amar Rahe!,MOVIE,2018,,100,comedy,['IN'],,3783.0,1.703,6.335
Wild Rose,MOVIE,2019,R,101,comedy,"['CA', 'GB', 'US']",,13452.0,9.484,7.109999999999999
Edge of Fear,MOVIE,2018,R,91,action,['US'],,3187.0,8.766,4.815
Solo,MOVIE,2018,,100,thriller,['ES'],,2779.0,6.956,5.475
Falls Around Her,MOVIE,2018,,100,drama,['CA'],,127.0,1.339,6.8
Freaks,MOVIE,2019,R,105,scifi,"['CA', 'US']",,35021.0,56.909,6.91
Trespassers,MOVIE,2019,,88,horror,['US'],,2714.0,11.784,5.295
Quincy,MOVIE,2018,,124,music,['US'],,4551.0,7.019,7.675
When Angels Sleep,MOVIE,2018,,94,thriller,['ES'],,3684.0,7.521,5.77
Kyo Kii... Main Jhuth Nahin Bolta,MOVIE,2001,,149,comedy,['IN'],,2232.0,2.593,5.58
Her Smell,MOVIE,2019,R,136,drama,['US'],,6845.0,13.537,6.105
Cities of Last Things,MOVIE,2018,,106,drama,"['CN', 'FR', 'TW', 'US']",,1669.0,4.435,6.525
The Girl Allergic to Wi-Fi,MOVIE,2018,,104,comedy,['PH'],,308.0,3.016,6.705
The Man Who Feels No Pain,MOVIE,2019,PG,136,comedy,['IN'],,7761.0,2.934,7.21
The Laundromat,MOVIE,2019,R,96,drama,['US'],,49391.0,10.319,6.35
High Flying Bird,MOVIE,2019,,90,drama,['US'],,8616.0,7.304,6.165
Being Napoleon,MOVIE,2018,,88,documentation,['US'],,125.0,2.028,5.95
Wanted,MOVIE,2008,R,110,action,"['DE', 'US']",,384995.0,33.101,6.775
Top End Wedding,MOVIE,2019,,113,comedy,['AU'],,2024.0,2.979,6.17
The Final Member,MOVIE,2012,,90,documentation,['CA'],,1245.0,2.59,6.405
I Am Mother,MOVIE,2019,PG-13,114,scifi,['AU'],,89926.0,20.904,6.8632
Babamın Ceketi,MOVIE,2018,,100,comedy,['TR'],,862.0,2.017,5.245
Son Of Adam,MOVIE,2018,,109,drama,['EG'],,,1.4,6.4
The Photographer of Mauthausen,MOVIE,2018,R,110,thriller,['ES'],,10687.0,9.958,7.0
The (Silent) War,MOVIE,2019,,123,thriller,['ES'],,681.0,4.766,5.905
Gun City,MOVIE,2018,,127,thriller,"['ES', 'FR']",,3895.0,6.61,6.53
Up Among the Stars,MOVIE,2018,,86,drama,['ES'],,498.0,4.367,6.12
Next Gen,MOVIE,2018,PG,105,action,"['CA', 'CN']",,17445.0,16.957,6.949999999999999
Bert Kreischer: Secret Time,MOVIE,2018,,57,comedy,['US'],,2330.0,2.786,7.4350000000000005
Nappily Ever After,MOVIE,2018,NC-17,98,comedy,['US'],,9224.0,11.48,6.94
Yoo Byung Jae: Discomfort Zone,MOVIE,2018,,54,comedy,['KR'],,,0.819,6.760000000000001
Party Monster: Scratching the Surface,MOVIE,2018,PG-13,33,comedy,['US'],,,1.35,7.210000000000001
Next Level,MOVIE,2019,,95,family,['US'],,136.0,1.96,5.28
The Biggest Little Farm,MOVIE,2019,PG,91,documentation,['US'],,7129.0,9.542,7.965
Pachamama,MOVIE,2018,PG,72,fantasy,"['CA', 'FR', 'LU']",,864.0,5.619,7.095
Weapon of Choice,MOVIE,2018,,90,documentation,"['AT', 'IQ', 'US']",,162.0,1.283,5.24
The Hows of Us,MOVIE,2018,,117,drama,['PH'],,2708.0,3.409,6.865
The Last Runaway,MOVIE,2018,,107,crime,['PY'],,727.0,19.794,6.645
High Society,MOVIE,2018,,119,drama,['KR'],,1018.0,8.963,5.859999999999999
El Pepe: A Supreme Life,MOVIE,2019,,74,documentation,"['AR', 'RS', 'UY']",,1887.0,4.752,7.425
Belmonte,MOVIE,2019,,75,drama,"['ES', 'MX', 'UY']",,382.0,2.003,6.025
Teen Spirit,MOVIE,2019,PG-13,92,drama,"['GB', 'US']",,8740.0,12.875,6.34
Screwball,MOVIE,2019,,105,history,['US'],,1713.0,4.692,6.84
Dhh,MOVIE,2018,R,126,drama,['IN'],,346.0,1.533,8.45
El Diesel,MOVIE,2018,,105,crime,['EG'],,455.0,2.001,5.495
La Leyenda del Diamante,MOVIE,2018,,87,action,['MX'],,51.0,12.871,4.5125
D.L. Hughley: Contrarian,MOVIE,2018,,58,comedy,['US'],,610.0,2.29,6.09
Munafik 2,MOVIE,2018,,104,horror,['MY'],,1685.0,3.906,5.8149999999999995
Hantu Kak Limah,MOVIE,2018,,111,horror,['MY'],,678.0,2.125,6.405
Neevevaro,MOVIE,2018,PG,130,thriller,['IN'],,809.0,1.677,6.875
Lionheart,MOVIE,2018,,95,drama,['NG'],,1458.0,2.971,6.0
Late Life: The Chien-Ming Wang Story,MOVIE,2018,,97,documentation,"['TW', 'US']",,474.0,2.624,6.885
Back to Q82,MOVIE,2017,,105,scifi,['KW'],,104.0,1.144,6.1
21 Bridges,MOVIE,2019,R,99,action,['US'],,65845.0,29.285,6.8149999999999995
Meeting Gorbachev,MOVIE,2019,,95,documentation,"['DE', 'GB', 'US']",,2225.0,6.947,7.115
Reversing Roe,MOVIE,2018,,99,documentation,['US'],,1400.0,4.004,7.625
Bulbul Can Sing,MOVIE,2019,,95,drama,['IN'],,390.0,0.638,7.51
Paskal,MOVIE,2018,,114,action,['MY'],,2964.0,21.554,7.365
