title,type,release_year,age_certification,runtime,genre,production_countries,seasons,imdb_votes,tmdb_popularity,average_score
All American,SHOW,2018,TV-14,42,drama,['US'],5,9704,33.102,8.022400000000001
Hilda,SHOW,2018,TV-Y7,25,animation,['GB'],2,10283,18.535,8.485
Pine Gap,SHOW,2018,TV-MA,56,drama,['AU'],1,5007,10.479,7.335
Battlefish,SHOW,2018,,43,documentation,['US'],1,428,2.638,7.56
Unauthorized Living,SHOW,2018,TV-MA,75,drama,['ES'],2,4764,29.714,7.485
Absolutely Ascot,SHOW,2018,,44,reality,['GB'],2,8,1.363,5.3
No Good Nick,SHOW,2019,TV-PG,29,comedy,['US'],2,2920,11.386,6.645
The Inmate,SHOW,2018,TV-MA,45,drama,['MX'],1,2714,25.554,7.1
Emily in Paris,SHOW,2020,TV-MA,29,drama,['US'],2,86631,42.991,7.54775
Age of Rebellion,SHOW,2018,TV-MA,72,crime,['TW'],1,49,3.151,7.5
Behind the Mask,SHOW,2013,TV-14,41,documentation,['US'],9,18,1.139,7.5
Made in Mexico,SHOW,2018,,50,reality,['US'],1,759,3.541,5.825
Bless the Harts,SHOW,2019,TV-14,22,animation,['US'],2,1966,6.908,6.135
Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,comedy,['US'],1,301,3.665,7.25
Baby,SHOW,2018,TV-MA,45,drama,['IT'],3,11202,38.201,7.5
Bajo el Mismo Cielo,SHOW,2015,TV-14,43,drama,['US'],1,88,3.655,7.9
Rascal Does Not Dream of Bunny Girl Senpai,SHOW,2018,TV-14,25,animation,['JP'],1,10400,60.496,8.510000000000002
Catch-22,SHOW,2019,TV-MA,44,war,['US'],1,17088,11.1,7.82
The Bureau of Magical Things,SHOW,2018,TV-G,24,scifi,['AU'],2,2152,20.189,7.225
Oh My Ghost,SHOW,2018,,68,drama,['TH'],1,,2.139,8.379999999999999
1983,SHOW,2018,TV-MA,57,drama,['PL'],1,4169,9.601,6.775
What She Put on the Table,SHOW,2017,TV-14,85,drama,['TW'],1,30,2.319,4.6
Falsa identidad,SHOW,2018,TV-14,43,crime,"['MX', 'US']",2,358,206.288,7.375
YG Future Strategy Office,SHOW,2018,TV-MA,26,comedy,['KR'],1,209,2.519,7.045
Little Things,SHOW,2016,TV-MA,25,drama,['IN'],4,6542,6.822,8.11
The Act,SHOW,2019,TV-MA,53,crime,['US'],1,25579,80.964,7.825
Dancing Queen,SHOW,2018,,41,reality,['US'],1,1614,7.295,6.92
Snake City,SHOW,2014,TV-14,44,documentation,['ZA'],7,248,5.27,8.8
Transformers: Cyberverse,SHOW,2018,TV-Y7,11,action,['US'],3,359,7.273,6.77
The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,50,action,['MX'],2,145,4.376,8.3
Salt Fat Acid Heat,SHOW,2018,,43,documentation,['US'],1,2447,4.037,8.085
Spinning Out,SHOW,2020,TV-MA,49,drama,['US'],1,14066,14.067,7.944999999999999
FIGHTWORLD,SHOW,2018,TV-MA,42,documentation,['US'],1,822,3.396,7.3100000000000005
Sword Art Online: Alicization,SHOW,2018,,47,,[],1,,,
The Rising of the Shield Hero,SHOW,2019,TV-14,24,action,['JP'],2,11743,141.627,8.555
The Promised Neverland,SHOW,2019,TV-MA,23,scifi,['JP'],2,34730,56.8,8.705
revisions,SHOW,2019,TV-MA,23,animation,['JP'],1,612,4.35,6.6
Westside,SHOW,2018,TV-MA,50,reality,['US'],1,166,0.6,5.35
Medal of Honor,SHOW,2018,TV-MA,55,documentation,['US'],1,1710,7.798,8.514999999999999
Warrior,SHOW,2018,TV-MA,42,action,['DK'],1,2010,5.717,6.775
Kaguya-sama: Love is War,SHOW,2019,TV-14,24,comedy,['JP'],3,10391,141.256,8.71
Cursed,SHOW,2020,TV-MA,55,action,['US'],1,29864,30.279,6.73
The Politician,SHOW,2019,TV-14,43,comedy,['US'],2,22182,14.713,7.58
The Bisexual,SHOW,2018,,29,comedy,['GB'],1,1150,6.741,6.975
Eva La Trailera,SHOW,2017,TV-14,43,comedy,[],1,48,1.339,7.4
Ingress: The Animation,SHOW,2018,TV-MA,24,scifi,['JP'],1,534,9.173,7.08
Butterfly,SHOW,2018,,45,drama,['GB'],1,1710,4.32,6.630000000000001
Haunted,SHOW,2018,TV-MA,25,documentation,['US'],3,3193,19.435,5.949999999999999
Wild District,SHOW,2018,TV-MA,45,drama,['CO'],2,1917,15.725,7.975
Larva Island,SHOW,2018,TV-Y7,8,animation,"['KR', 'US']",2,430,15.128,6.855
Dirty John,SHOW,2018,TV-MA,44,crime,['US'],2,21280,15.079,7.385
Victim Number 8,SHOW,2018,,54,crime,['ES'],1,2030,6.384,7.465
Diablero,SHOW,2018,TV-MA,38,scifi,['MX'],2,2568,19.915,7.225
Tidelands,SHOW,2018,TV-MA,42,scifi,['AU'],1,7876,16.069,6.96
The Hook Up Plan,SHOW,2018,TV-14,27,comedy,['FR'],3,5386,11.69,7.515000000000001
Super Drags,SHOW,2018,TV-MA,25,animation,['BR'],1,1753,2.315,5.585
Terrorism Close Calls,SHOW,2018,,48,documentation,['US'],1,712,1.837,6.34
Robozuna,SHOW,2018,,23,animation,['GB'],3,94,3.034,7.539999999999999
Daybreak,SHOW,2019,TV-MA,47,scifi,['US'],1,19654,18.304,7.085
Patriot Act with Hasan Minhaj,SHOW,2018,TV-MA,25,comedy,['US'],6,7327,9.203,7.885
Stitched,SHOW,2018,,55,reality,['CA'],1,7,0.973,7.6
The Degenerates,SHOW,2018,,24,comedy,['US'],2,680,1.785,5.58
Dogs,SHOW,2018,TV-PG,50,documentation,['US'],2,1282,3.54,8.235
Mrs. America,SHOW,2020,TV-MA,49,drama,['US'],1,11305,17.497,7.865
What We Do in the Shadows,SHOW,2019,TV-MA,24,comedy,['US'],3,65144,32.569,8.355
Memories of the Alhambra,SHOW,2018,TV-MA,65,scifi,['KR'],1,5537,12.047,7.955
Girl from Nowhere,SHOW,2018,TV-MA,44,drama,['TH'],2,4201,45.88,8.125
Vai Anitta,SHOW,2018,TV-MA,30,documentation,['BR'],2,455,1.994,6.3100000000000005
Brainchild,SHOW,2018,TV-Y7,24,documentation,['US'],1,425,2.902,8.185
Motown Magic,SHOW,2018,TV-Y,15,animation,['US'],2,294,1.372,8.635000000000002
Castle and Castle,SHOW,2018,TV-MA,54,drama,['NG'],2,,2.336,7.48
Kulipari: Dream Walker,SHOW,2018,TV-Y7,23,animation,['US'],1,92,3.908,8.35
Hymn of Death,SHOW,2018,,45,drama,['KR'],1,1209,12.956,8.08
Our Planet,SHOW,2019,TV-G,50,documentation,['GB'],1,42259,19.942,9.110000000000001
45 RPM,SHOW,2019,TV-MA,57,drama,['ES'],1,513,3.804,7.155
Das Boot,SHOW,2018,TV-MA,58,war,"['CZ', 'DE']",3,7288,17.063,7.17
Encounter,SHOW,2018,,67,drama,['KR'],1,1495,7.241,7.67
Treadstone,SHOW,2019,TV-MA,43,action,['US'],1,10281,22.851,7.375
Carole & Tuesday,SHOW,2019,TV-PG,24,scifi,['JP'],1,2038,9.913,7.73
Rhythm + Flow,SHOW,2019,TV-MA,56,reality,['US'],2,1600,4.572,7.989999999999999
Bangkok Love Stories 2: Innocence,SHOW,2018,,44,drama,['TH'],1,202,3.473,7.489999999999999
Perfume,SHOW,2018,TV-MA,58,crime,['DE'],1,8536,17.902,7.155
Prince of Peoria,SHOW,2018,TV-Y7,26,comedy,['US'],2,481,9.166,6.5
Hache,SHOW,2019,TV-MA,45,crime,['ES'],2,1638,14.23,6.72
3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,scifi,['US'],2,6158,27.194,7.815
The Sound of Your Heart: Reboot,SHOW,2018,,34,comedy,['KR'],2,136,3.961,6.33
The Casketeers,SHOW,2018,TV-14,22,reality,['NZ'],5,459,3.095,7.035
Barney & Friends,SHOW,1992,TV-G,28,comedy,['US'],14,9624,14.641,4.605
The Final Table,SHOW,2018,TV-PG,53,reality,['US'],1,4176,3.634,7.449999999999999
Four Weddings and a Funeral,SHOW,2019,TV-MA,48,comedy,['US'],1,5425,6.952,7.295
Al Hayba,SHOW,2017,TV-PG,44,drama,['AE'],5,1288,70.264,6.984999999999999
Selection Day,SHOW,2018,TV-14,25,drama,['IN'],1,2234,5.002,7.57
SKY Castle,SHOW,2018,TV-MA,68,drama,['KR'],1,2925,11.683,8.535
Better Than Us,SHOW,2018,TV-MA,52,scifi,['RU'],2,8792,14.306,7.48
Paprika,SHOW,2018,TV-Y,13,family,['US'],1,27,0.733,6.7
Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018,TV-MA,36,comedy,['US'],1,1167,1.36,7.859999999999999
Nicky Jam: El Ganador,SHOW,2018,,44,drama,['PR'],1,1151,27.568,7.635
Cowboy Bebop,SHOW,2021,TV-MA,45,scifi,['US'],1,35427,17.479,6.859999999999999
Molang,SHOW,2015,TV-G,3,animation,['FR'],3,367,9.07,8.25
Death by Magic,SHOW,2018,TV-14,35,reality,['US'],1,641,3.231,6.605
Dollface,SHOW,2019,TV-MA,26,comedy,['US'],2,8223,10.736,7.625
Breakout Kings,SHOW,2011,TV-14,43,action,['US'],2,15531,16.01,7.075
Breakout,SHOW,2010,TV-14,44,drama,['SG'],1,7,1.546,6.7
Hero Mask,SHOW,2018,TV-14,25,animation,['JP'],2,675,4.779,6.385
The Society,SHOW,2019,TV-MA,56,drama,['US'],1,28647,21.138,7.465
The Innocent Man,SHOW,2018,TV-MA,47,documentation,['US'],1,5950,6.592,7.3
Le Robe De Mariage Des Cieux,SHOW,2004,TV-MA,63,,[],1,,0.6,
Nailed It! Holiday!,SHOW,2018,TV-PG,33,reality,['US'],2,1098,3.101,7.949999999999999
Sunderland 'Til I Die,SHOW,2018,TV-MA,41,documentation,['GB'],2,8113,5.099,8.149999999999999
Check The Store Next Door,SHOW,2018,TV-14,30,comedy,['ID'],2,138,2.671,7.140000000000001
Escape from the City,SHOW,2019,,57,reality,['AU'],2,15,2.217,5.800000000000001
Pretty Man,SHOW,2018,TV-14,35,family,['CN'],2,,3.328,8.65
Rilakkuma and Kaoru,SHOW,2019,TV-PG,12,animation,['JP'],1,1616,8.237,7.93
Fear Factor,SHOW,2001,TV-PG,47,reality,['US'],7,6708,12.332,6.0
AJ and the Queen,SHOW,2020,TV-14,51,comedy,['US'],1,8129,10.486,7.665000000000001
The Masked Singer,SHOW,2019,TV-14,49,reality,['US'],7,4297,35.864,7.27
Russian Doll,SHOW,2019,TV-MA,28,comedy,['US'],2,91649,18.072,7.775
Champaign Ill,SHOW,2018,TV-MA,28,comedy,['US'],1,606,1.938,6.475
Shrill,SHOW,2019,TV-MA,24,comedy,['US'],3,7946,9.204,7.08
7 Days Out,SHOW,2018,TV-PG,47,documentation,['US'],1,544,0.663,7.9
Secrets of the Morgue,SHOW,2018,TV-14,42,crime,['US'],1,82,1.442,8.125
Tidying Up with Marie Kondo,SHOW,2019,TV-PG,40,reality,['US'],1,3568,4.47,6.859999999999999
Romance Is a Bonus Book,SHOW,2019,,63,drama,['KR'],1,5278,15.982,8.1342
Bloom,SHOW,2019,,45,scifi,['AU'],2,1601,15.783,7.04
NOS4A2,SHOW,2019,TV-14,45,scifi,['US'],2,8978,26.91,7.175
Murder Mountain,SHOW,2018,TV-MA,43,crime,['US'],1,3134,2.589,7.005000000000001
The Good Cop,SHOW,2015,TV-MA,28,comedy,['IL'],3,385,1.542,7.449999999999999
L.A.'s Finest,SHOW,2019,TV-14,47,crime,['US'],2,7000,21.788,6.835
Surviving R. Kelly,SHOW,2019,TV-14,59,documentation,['US'],2,4906,3.97,7.76
Touch Your Heart,SHOW,2019,TV-MA,63,drama,['KR'],1,3252,22.161,8.088550000000001
The Crowned Clown,SHOW,2019,TV-14,75,drama,['KR'],1,938,6.289,8.415
COMEDIANS of the world,SHOW,2019,TV-MA,30,comedy,[],1,450,3.703,6.765000000000001
Abby Hatcher,SHOW,2018,TV-Y,17,animation,['US'],3,182,4.569,5.0
Osmosis,SHOW,2019,TV-MA,42,drama,['FR'],1,3041,8.783,6.005000000000001
The A List,SHOW,2018,TV-PG,27,drama,['GB'],2,2904,11.645,6.2118
Power Rangers Beast Morphers,SHOW,2019,TV-Y7,22,action,['ES'],2,602,1.802,8.115
Serial Killer with Piers Morgan,SHOW,2017,TV-14,47,documentation,['GB'],2,1404,0.884,3.71
Turn Up Charlie,SHOW,2019,TV-MA,27,comedy,['GB'],1,7431,5.235,7.24
ルパン三世 PART5,SHOW,2018,TV-14,22,thriller,['JP'],1,338,14.835612,8.5
Transformers: Rescue Bots Academy,SHOW,2018,TV-Y,12,animation,[],2,108,2.572,8.1
Instant Hotel,SHOW,2018,TV-MA,49,reality,['AU'],2,1538,1.602,7.345
PEN15,SHOW,2019,TV-MA,31,comedy,['US'],2,10505,8.394,8.195
Always a Witch,SHOW,2019,TV-14,38,scifi,['CO'],2,2474,18.361,6.795
Shadow and Bone,SHOW,2021,TV-14,52,scifi,['US'],1,80009,28.08,7.989999999999999
In the Dark,SHOW,2019,TV-14,41,drama,['US'],4,11409,39.136,7.805
Can You Hear Me?,SHOW,2019,TV-MA,23,comedy,['CA'],3,697,6.936,8.35
Back with the Ex,SHOW,2019,,45,reality,['AU'],1,632,1.4,7.335000000000001
Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019,TV-MA,59,documentation,['US'],1,27439,14.137,7.82
Rust Valley Restorers,SHOW,2018,TV-14,50,documentation,['CA'],4,2848,12.127,7.994999999999999
Ultramarine Magmell,SHOW,2019,TV-14,24,animation,['JP'],1,627,10.92,6.65
Wise Man’s Grandchild,SHOW,2019,TV-14,23,scifi,['JP'],1,2120,59.861,7.635
Kono Oto Tomare!: Sounds of Life,SHOW,2019,TV-PG,23,drama,['JP'],2,820,19.919,7.69
Space Force,SHOW,2020,TV-MA,30,comedy,['US'],2,63379,21.173,6.82
Witch Hunt: A Century of Murder,SHOW,2015,TV-14,46,documentation,['GB'],1,324,0.6,7.1
Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,25,scifi,['JP'],3,93604,94.263,8.81405
Darwin's Game,SHOW,2020,TV-14,25,action,['JP'],1,2440,14.208,7.6370000000000005
7SEEDS,SHOW,2019,TV-MA,25,scifi,['JP'],2,1420,32.402,7.25
Malibu Rescue: The Series,SHOW,2019,TV-G,24,comedy,['US'],1,993,12.306,6.665000000000001
Trigger Warning with Killer Mike,SHOW,2019,TV-MA,26,documentation,['US'],1,1254,1.353,7.145
Fruits Basket,SHOW,2019,TV-14,24,comedy,['JP'],3,5580,53.312,8.625
Many Sides of Jane,SHOW,2019,TV-14,43,documentation,['US'],1,186,0.6,3.8
Arifureta: From Commonplace to World's Strongest,SHOW,2019,TV-14,23,scifi,['JP'],2,2573,13.919,7.964999999999999
Justice: Qalb Al Adala,SHOW,2017,TV-14,42,drama,['US'],1,160,0.6,6.44
Somewhere Only We Know,SHOW,2019,TV-MA,58,drama,['CN'],1,167,6.808,8.15
Bless This Mess,SHOW,2019,TV-PG,21,comedy,['US'],2,3890,12.62,6.869999999999999
Playing with Fire,SHOW,2019,TV-14,43,drama,['MX'],1,965,20.807,6.24
Examination of Conscience,SHOW,2019,TV-MA,52,documentation,['ES'],1,427,2.183,8.360000000000001
Sons of the Caliphate,SHOW,2015,TV-14,0,drama,['NG'],1,33,1.347,7.4
The First 48 Presents: Homicide Squad Atlanta,SHOW,2019,TV-14,43,crime,['US'],1,263,0.6,7.75
Locke & Key,SHOW,2020,TV-14,48,drama,['US'],3,72031,48.22,7.845
Dolly Parton's Heartstrings,SHOW,2019,TV-14,66,drama,['US'],1,2107,4.747,7.585
Quarter Life Poetry,SHOW,2019,,3,comedy,['US'],1,42,1.4,8.7
Y: The Last Man,SHOW,2021,TV-MA,51,scifi,['US'],1,13893,60.032,6.83
Well-Intended Love,SHOW,2019,TV-14,45,drama,['CN'],2,1466,14.059,7.609999999999999
Larry Charles' Dangerous World of Comedy,SHOW,2019,TV-MA,59,documentation,['US'],1,576,1.513,6.85
Quicksand,SHOW,2019,TV-MA,46,drama,['SE'],1,21276,16.469,7.535
Nailed It! Mexico,SHOW,2019,TV-PG,33,reality,['MX'],3,308,4.224,6.795
Possessed,SHOW,2019,,64,thriller,['KR'],1,784,8.09,7.225
Man Like Mobeen,SHOW,2017,TV-MA,22,comedy,['GB'],3,2737,1.977,7.515000000000001
Traitors,SHOW,2019,TV-MA,51,war,['GB'],1,3130,4.526,6.859999999999999
Flavorful Origins,SHOW,2019,,12,documentation,['CN'],4,603,7.066,8.035
Wu Assassins,SHOW,2019,TV-MA,44,scifi,['US'],1,12921,15.475,6.985
Ares,SHOW,2020,TV-MA,29,thriller,['NL'],1,4389,7.928,6.455
The Eddy,SHOW,2020,TV-MA,58,drama,"['FR', 'US']",1,2926,8.046,7.02
Dead By Dawn,SHOW,2019,TV-14,44,documentation,['US'],1,111,0.6,6.75
The Hot Zone,SHOW,2019,TV-14,48,drama,['US'],2,8589,23.104,7.345
Dating Around,SHOW,2019,,27,reality,['US'],2,1208,5.019,6.125
Designated Survivor: 60 Days,SHOW,2019,,74,thriller,['KR'],1,1274,7.252,8.33
"Love, Death & Robots",SHOW,2019,TV-MA,13,scifi,['US'],3,131937,156.46,8.435
Fairy Gone,SHOW,2019,,23,scifi,['JP'],2,346,6.423,6.1899999999999995
Dracula,SHOW,2020,TV-MA,88,drama,['GB'],1,45971,25.177,7.1139
Moving Art,SHOW,2014,,28,documentation,['US'],3,454,1.4,7.635
Undercover,SHOW,2019,TV-MA,49,drama,['BE'],3,17005,17.659,8.0
Girls from Ipanema,SHOW,2019,TV-MA,46,drama,['BR'],2,3483,10.758,7.640000000000001
Green Eggs and Ham,SHOW,2019,TV-Y7,28,animation,['US'],2,2631,13.878,8.42
Go! Live Your Way,SHOW,2019,TV-Y7,40,drama,['AR'],2,641,26.206,7.945
Hollywood,SHOW,2020,TV-MA,50,drama,['US'],1,36052,11.855,7.67
Firefly Lane,SHOW,2021,TV-MA,50,drama,['US'],1,20748,9.959,7.665000000000001
Cricket Fever: Mumbai Indians,SHOW,2019,TV-MA,38,documentation,['IN'],1,710,1.4,8.15
Formula 1: Drive to Survive,SHOW,2019,TV-MA,38,documentation,['GB'],6,38345,40.781,8.58
Northern Rescue,SHOW,2019,TV-14,44,drama,['CA'],1,4202,9.477,7.1
Special,SHOW,2019,TV-MA,22,comedy,['US'],2,9434,6.88,7.3149999999999995
Losers,SHOW,2019,TV-MA,8,documentation,['GB'],1,1766,1.065,7.63
Bakugan: Battle Planet,SHOW,2018,TV-Y7,20,animation,['JP'],4,225,14.694,6.01
I Hear You,SHOW,2019,TV-14,44,drama,['CN'],1,601,10.936,7.654999999999999
The School Nurse Files,SHOW,2020,TV-14,51,scifi,['KR'],1,1195,10.551,7.21
Ramy,SHOW,2019,TV-MA,28,drama,['US'],2,12775,14.854,7.875
Glow Up: Britain's Next Make-Up Star,SHOW,2019,TV-14,54,reality,['GB'],4,2095,5.621,7.05
Shadow,SHOW,2019,TV-MA,43,crime,['ZA'],1,969,1.143,6.675000000000001
Mental Samurai,SHOW,2019,TV-PG,43,,['US'],3,183,2.484,6.81
We Never Learn: BOKUBEN,SHOW,2019,TV-14,23,animation,['JP'],2,902,28.066,7.914999999999999
Case File nº221: Kabukicho,SHOW,2019,,24,thriller,['JP'],1,191,15.367,5.805
Mix: Meisei Story,SHOW,2019,,23,drama,['JP'],1,61,15.17,8.065
Afterlost,SHOW,2019,,23,action,['JP'],1,128,24.258,5.35
RobiHachi,SHOW,2019,,24,action,['JP'],1,104,4.667,6.234999999999999
DC Super Hero Girls,SHOW,2019,TV-PG,10,scifi,['US'],2,1282,12.626,7.739999999999999
Delhi Crime,SHOW,2019,TV-MA,35,drama,['IN'],2,19158,11.392,8.44
My First First Love,SHOW,2019,TV-PG,48,drama,['KR'],2,2246,25.264,7.985
Love and Fortune,SHOW,2018,TV-MA,58,drama,['JP'],1,555,4.984,7.075
LEGO Friends: Girls on a Mission,SHOW,2018,TV-Y,11,animation,"['DK', 'US']",4,111,13.282,7.065
Her Private Life,SHOW,2019,TV-14,75,comedy,['KR'],2,3826,14.707,7.91985
The Disappearance of Madeleine McCann,SHOW,2019,TV-14,55,crime,['GB'],1,10691,6.571,6.859999999999999
If I Hadn't Met You,SHOW,2018,TV-MA,52,thriller,['ES'],1,2283,4.495,7.455
Green Door,SHOW,2019,,49,drama,['TW'],1,131,2.114,7.4350000000000005
Warrior Nun,SHOW,2020,TV-MA,43,action,['US'],2,30243,45.891,7.455
You vs. Wild,SHOW,2019,TV-PG,19,reality,['US'],2,2606,3.864,6.8149999999999995
Tales of the City,SHOW,2019,TV-MA,56,drama,['US'],1,7930,10.445,7.575
Lost Gold of World War II,SHOW,2019,TV-PG,40,documentation,['US'],2,383,2.389,6.85
The Queen's Gambit,SHOW,2020,TV-MA,56,drama,['US'],1,420100,82.702,8.680800000000001
Toy Boy,SHOW,2019,TV-MA,61,drama,['ES'],2,7526,23.996,7.215
Mythomaniac,SHOW,2019,TV-MA,46,comedy,['FR'],2,1303,3.965,6.734999999999999
Huge in France,SHOW,2019,TV-MA,31,comedy,['FR'],1,2832,1.672,6.28
Persona,SHOW,2019,TV-MA,22,drama,['KR'],2,1196,5.056,6.725
Stay Tuned!,SHOW,2019,TV-14,44,comedy,['JP'],1,357,1.89,8.3
My Husband Won't Fit,SHOW,2019,TV-MA,35,drama,['JP'],1,818,8.368,6.6850000000000005
Charlie's Colorforms City,SHOW,2019,TV-Y,23,animation,['US'],4,154,3.312,7.675000000000001
Selling Sunset,SHOW,2019,TV-MA,36,reality,['US'],5,6217,8.686,6.85
Crime Diaries: The Candidate,SHOW,2019,TV-MA,42,thriller,['MX'],1,813,9.173,7.58
Street Food,SHOW,2019,TV-G,31,documentation,['US'],2,2760,4.101,8.004999999999999
Jann,SHOW,2019,TV-PG,21,comedy,['CA'],3,529,1.127,7.2
The Idhun Chronicles,SHOW,2020,TV-14,27,action,['ES'],2,568,9.044,6.525
YooHoo to the Rescue,SHOW,2019,TV-Y,13,animation,['KR'],3,54,2.196,7.5
Titipo Titipo,SHOW,2018,TV-Y,18,animation,['KR'],2,20,1.862,8.175
Party of Five,SHOW,2020,TV-14,44,family,['US'],1,1199,4.331,6.845
ソードアート・オンラインⅡ,SHOW,2014,TV-14,22,animation,['JP'],1,42713,0.998,4.7
Once Upon A Time,SHOW,2019,TV-14,39,drama,['EG'],1,,0.884,8.2
Bitter Daisies,SHOW,2018,,70,drama,['ES'],2,3274,11.931,7.295
Fire Force,SHOW,2019,TV-14,24,action,['JP'],2,6329,34.173,8.215
"Demon Lord, Retry!",SHOW,2019,TV-14,23,scifi,['JP'],1,774,7.169,7.359999999999999
Astra Lost in Space,SHOW,2019,TV-14,27,scifi,['JP'],2,1315,13.972,8.055
Cop Craft,SHOW,2019,TV-MA,23,action,['JP'],1,402,30.248,6.949999999999999
Black Summer,SHOW,2019,TV-MA,39,scifi,['US'],2,29318,30.795,6.945
The Ones Within,SHOW,2019,,23,animation,['JP'],2,158,15.427,7.025
BEM,SHOW,2019,,24,scifi,['JP'],1,193,11.087,6.555000000000001
Trailer Park Boys: The Animated Series,SHOW,2019,TV-MA,25,animation,['CA'],2,2983,12.449,7.535
The Legend of White Snake,SHOW,2019,TV-14,46,drama,['CN'],1,237,8.369,7.84
A Thousand Goodnights,SHOW,2019,,71,family,['TW'],1,94,6.367,6.705
Tijuana,SHOW,2019,TV-14,41,drama,['MX'],1,333,3.965,7.415000000000001
Sarah Beeny's Renovate Don't Relocate,SHOW,2019,,44,reality,['GB'],2,28,2.669,7.05
The Defected,SHOW,2019,TV-14,42,drama,['HK'],1,70,6.024,8.25
How to Sell Drugs Online (Fast),SHOW,2019,TV-MA,32,comedy,['DE'],3,31516,26.381,8.185
High Seas,SHOW,2019,TV-MA,42,crime,['ES'],4,7359,20.911,7.05
Abyss,SHOW,2019,TV-14,63,scifi,['KR'],1,2324,15.15,7.785
Virgin River,SHOW,2019,TV-14,44,drama,['US'],4,36459,169.37,7.815300000000001
Lunatics,SHOW,2019,TV-MA,36,comedy,['US'],1,3179,3.871,6.54
Mr. Iglesias,SHOW,2019,TV-14,29,comedy,['US'],3,6857,7.974,7.515000000000001
Mighty Little Bheem,SHOW,2019,TV-Y,6,animation,['US'],3,252,8.586,7.48
Dark Side of the Ring,SHOW,2019,TV-MA,46,documentation,['US'],3,2727,7.911,8.945
GameFace,SHOW,2017,TV-PG,27,comedy,['GB'],2,2066,3.349,7.635
Arthdal Chronicles,SHOW,2019,,80,drama,['KR'],3,4351,16.156,8.301300000000001
The Walking Dead,SHOW,2010,TV-MA,46,action,['US'],11,956604,597.277,8.245
Bonding,SHOW,2019,TV-MA,17,drama,['US'],2,16027,19.49,7.38
My Absolute Boyfriend,SHOW,2019,,34,comedy,['KR'],1,293,6.112,7.515000000000001
AlRawabi School for Girls,SHOW,2021,TV-14,48,drama,['JO'],2,5863,12.219,7.48
The Amazing World of Gumball,SHOW,2011,TV-Y7,10,scifi,"['GB', 'US']",6,29336,106.687,8.52
Put Your Head on My Shoulder,SHOW,2019,TV-Y7,41,drama,['CN'],1,2191,29.769,8.280000000000001
The Pentaverate,SHOW,2022,TV-MA,26,comedy,['US'],1,8726,8.239,6.205
Jinn,SHOW,2019,TV-14,32,drama,['JO'],1,10097,4.756,5.125
Looking for Alaska,SHOW,2019,TV-MA,53,drama,['US'],1,10088,15.344,8.105
I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,16,comedy,['US'],3,11900,8.873,7.42
Yankee,SHOW,2019,TV-MA,38,drama,['MX'],1,701,8.38,6.369999999999999
Texicanas,SHOW,2019,TV-14,43,reality,['US'],1,97,0.84,5.5
Vinland Saga,SHOW,2019,TV-MA,24,animation,['JP'],2,32535,15.663,8.77
Terrace House: Tokyo 2019-2020,SHOW,2019,,45,reality,['JP'],4,706,9.3,7.395
Gigantosaurus,SHOW,2019,TV-G,13,animation,"['FR', 'US']",3,173,10.686,6.85
Sherman's Showcase,SHOW,2019,TV-MA,21,comedy,['US'],1,325,4.647,6.5
The Hateful Eight: Extended Version,SHOW,2019,TV-MA,53,crime,['US'],1,,1.96,10.0
Hong Kong West Side Stories,SHOW,2019,TV-MA,23,drama,['HK'],2,6,1.541,7.085000000000001
Helstrom,SHOW,2020,TV-MA,50,scifi,['US'],1,8366,20.61,6.955
Nine Perfect Strangers,SHOW,2021,TV-MA,49,drama,['US'],1,45758,62.415,7.33
Flinch,SHOW,2019,TV-PG,24,reality,['GB'],1,717,3.863,5.17
Crime Diaries: Night Out,SHOW,2019,TV-MA,44,crime,['MX'],1,865,11.376,7.4350000000000005
Answer for Heaven,SHOW,2019,,42,drama,['TH'],1,,1.568,9.1
Barbie: Dreamhouse Adventures,SHOW,2018,TV-Y,22,animation,['US'],5,543,36.15,7.539999999999999
Polly Pocket,SHOW,2018,,15,fantasy,"['CA', 'IE', 'US']",3,125,11.971,6.5600000000000005
Kota Factory,SHOW,2019,TV-MA,39,drama,['IN'],2,69316,9.584,8.785
The Writer,SHOW,2019,TV-14,37,drama,['LB'],1,32,1.771,9.1
Cairo's Class,SHOW,2019,TV-14,33,drama,['KW'],1,,0.809,8.2
Drug Squad: Costa del Sol,SHOW,2019,TV-MA,64,drama,['ES'],1,571,5.835,7.0
I Have A Script,SHOW,2019,TV-14,45,drama,['KW'],1,,2.143,10.0
In the Bosom of a Thorn,SHOW,2019,TV-14,46,drama,[],1,50,0.675,7.2
Holly Hobbie,SHOW,2018,TV-PG,23,drama,['US'],3,241,6.927,7.62
Away,SHOW,2020,TV-14,50,drama,['US'],1,23787,16.426,6.859999999999999
The Fix,SHOW,2018,TV-MA,27,comedy,['US'],1,1957,1.555,6.925000000000001
